State,State Code,State Number Code,County,County Code,ibtracs_storm_id,ibtracs_storm_name,ibtracs_storm_season,Project Amount,Federal Share Obligated,Total Obligated
Pennsylvania,PA,42,Statewide,0.0,6229.0,IVAN,2004.0,32776807.11000001,24708623.600000005,25126724.409999978
Pennsylvania,PA,42,Statewide,0.0,6322.0,KATRINA,2005.0,368698.57999999996,368698.57999999996,385264.18
Pennsylvania,PA,42,Statewide,0.0,6858.0,IRENE,2011.0,16941135.3,12888224.729999999,12888224.729999999
Pennsylvania,PA,42,Statewide,0.0,6969.0,SANDY,2012.0,3902028.3900000006,2942116.25,2942116.25
Pennsylvania,PA,42,Sullivan,113.0,6229.0,IVAN,2004.0,226855.71000000002,170141.79,177832.16999999998
Pennsylvania,PA,42,Sullivan,113.0,6858.0,IRENE,2011.0,146345.84000000003,109759.40999999999,109759.40999999999
Pennsylvania,PA,42,Sullivan,113.0,6969.0,SANDY,2012.0,110634.42000000001,82975.83,82975.83
Pennsylvania,PA,42,Susquehanna,115.0,6229.0,IVAN,2004.0,1441875.61,1081406.87,1126666.29
Pennsylvania,PA,42,Susquehanna,115.0,6858.0,IRENE,2011.0,317307.61,237980.76,237980.76
Pennsylvania,PA,42,Tioga,117.0,6229.0,IVAN,2004.0,620733.8699999998,465550.4300000001,486343.39
Pennsylvania,PA,42,Union,119.0,6229.0,IVAN,2004.0,116859.85,87644.88999999998,91644.62000000002
Pennsylvania,PA,42,Washington,125.0,6229.0,IVAN,2004.0,3300765.5000000005,2475574.3599999994,2578164.8899999997
Pennsylvania,PA,42,Wayne,127.0,6229.0,IVAN,2004.0,774370.09,580777.65,608788.42
Pennsylvania,PA,42,Wayne,127.0,6858.0,IRENE,2011.0,94590.13000000002,70942.63,70942.63
Pennsylvania,PA,42,Westmoreland,129.0,6229.0,IVAN,2004.0,1697711.48,1273283.68,1325858.6899999997
Pennsylvania,PA,42,Wyoming,131.0,6229.0,IVAN,2004.0,935894.0199999999,701920.5999999999,731906.7000000001
Pennsylvania,PA,42,Wyoming,131.0,6858.0,IRENE,2011.0,1030265.9000000001,772699.45,772699.45
Pennsylvania,PA,42,Wyoming,131.0,6969.0,SANDY,2012.0,6828.969999999999,5121.73,5121.73
Pennsylvania,PA,42,York,133.0,5775.0,FLOYD,1999.0,21128.230000000003,15846.18,16862.41
Pennsylvania,PA,42,York,133.0,6229.0,IVAN,2004.0,365923.7100000001,274442.81,286885.14
Rhode Island,RI,44,Bristol,1.0,6858.0,IRENE,2011.0,859115.3699999999,644336.56,644336.56
Rhode Island,RI,44,Bristol,1.0,6969.0,SANDY,2012.0,498258.88,373694.17,373694.17
Rhode Island,RI,44,Kent,3.0,6858.0,IRENE,2011.0,1515283.12,1135273.5099999998,1135273.5099999998
Rhode Island,RI,44,Kent,3.0,6969.0,SANDY,2012.0,654970.45,491227.84,491227.84
Rhode Island,RI,44,Newport,5.0,6322.0,KATRINA,2005.0,111023.57,111023.57,116799.81
Rhode Island,RI,44,Newport,5.0,6858.0,IRENE,2011.0,663622.1499999998,497716.64,497716.64
Rhode Island,RI,44,Newport,5.0,6969.0,SANDY,2012.0,1562388.66,1171791.55,1171791.55
Rhode Island,RI,44,Providence,7.0,6858.0,IRENE,2011.0,5623488.43,4216795.429999999,4216795.429999999
Rhode Island,RI,44,Statewide,0.0,6322.0,KATRINA,2005.0,994414.3899999999,994414.3899999999,1036196.84
Rhode Island,RI,44,Statewide,0.0,6858.0,IRENE,2011.0,1504920.95,1142655.87,1142655.87
Rhode Island,RI,44,Statewide,0.0,6969.0,SANDY,2012.0,3277394.6500000004,2538727.76,2538727.76
Rhode Island,RI,44,Washington,9.0,6858.0,IRENE,2011.0,946968.0499999999,704515.1000000001,704515.1000000001
Rhode Island,RI,44,Washington,9.0,6969.0,SANDY,2012.0,5364779.569999999,4023584.7800000003,4023584.7800000003
South Carolina,SC,45,Abbeville,1.0,5789.0,EVE,1999.0,73447.48999999999,55085.619999999995,58724.69
South Carolina,SC,45,Aiken,3.0,5789.0,EVE,1999.0,149002.38,111751.79,118109.1
South Carolina,SC,45,Aiken,3.0,7340.0,MATTHEW,2016.0,271108.98,203331.73,203331.73
South Carolina,SC,45,Allendale,5.0,7340.0,MATTHEW,2016.0,165452.37999999998,124089.28,124089.28
South Carolina,SC,45,Bamberg,9.0,5775.0,FLOYD,1999.0,3349.46,2512.1000000000004,2664.85
South Carolina,SC,45,Bamberg,9.0,7340.0,MATTHEW,2016.0,2059441.75,1567606.0799999994,1567606.0799999994
South Carolina,SC,45,Barnwell,11.0,5775.0,FLOYD,1999.0,12920.35,9690.26,10128.26
South Carolina,SC,45,Barnwell,11.0,7340.0,MATTHEW,2016.0,134362.42,100771.82999999999,100771.82999999999
South Carolina,SC,45,Beaufort,13.0,5775.0,FLOYD,1999.0,1037450.1499999999,778087.65,810624.9099999999
South Carolina,SC,45,Beaufort,13.0,7340.0,MATTHEW,2016.0,94999944.38000003,72068970.75,72068970.75
South Carolina,SC,45,Berkeley,15.0,5775.0,FLOYD,1999.0,1473818.48,1105363.8699999999,1147441.1700000004
South Carolina,SC,45,Berkeley,15.0,6226.0,GASTON,2004.0,5007824.75,3755868.57,3847229.2399999993
South Carolina,SC,45,Berkeley,15.0,7340.0,MATTHEW,2016.0,23600946.97,17839436.810000002,17839436.810000002
South Carolina,SC,45,Calhoun,17.0,7340.0,MATTHEW,2016.0,105391.55,82142.95000000001,82142.95000000001
South Carolina,SC,45,Charleston,19.0,5775.0,FLOYD,1999.0,5380225.87,4035169.45,4177942.2000000007
South Carolina,SC,45,Charleston,19.0,6226.0,GASTON,2004.0,2531673.2900000005,1898755.0000000002,1982967.5999999996
South Carolina,SC,45,Charleston,19.0,6322.0,KATRINA,2005.0,49603.08,49603.08,51670.22
South Carolina,SC,45,Charleston,19.0,7340.0,MATTHEW,2016.0,25008522.590000004,19652297.64,19652297.64
South Carolina,SC,45,Cherokee,21.0,5789.0,EVE,1999.0,338912.92000000004,254184.69999999998,265154.39999999997
South Carolina,SC,45,Chester,23.0,5789.0,EVE,1999.0,124632.84,93474.63,98188.74999999999
South Carolina,SC,45,Chesterfield,25.0,5789.0,EVE,1999.0,3575247.4299999997,2681435.5700000003,2755516.7399999998
South Carolina,SC,45,Chesterfield,25.0,7340.0,MATTHEW,2016.0,721481.44,571443.9600000001,571443.9600000001
South Carolina,SC,45,Clarendon,27.0,5775.0,FLOYD,1999.0,68158.83,51119.130000000005,53635.909999999996
South Carolina,SC,45,Clarendon,27.0,7340.0,MATTHEW,2016.0,277843.88,212421.31999999998,212421.31999999998
South Carolina,SC,45,Colleton,29.0,5775.0,FLOYD,1999.0,254044.19999999998,190533.18000000002,199643.22999999998
South Carolina,SC,45,Colleton,29.0,7340.0,MATTHEW,2016.0,6289342.709999998,4780160.24,4780160.24
South Carolina,SC,45,Darlington,31.0,5775.0,FLOYD,1999.0,309619.68,232214.77000000002,240872.3
South Carolina,SC,45,Darlington,31.0,5789.0,EVE,1999.0,292606.77,219455.08000000002,229236.96000000002
South Carolina,SC,45,Darlington,31.0,7340.0,MATTHEW,2016.0,4794617.66,3664257.1199999996,3664257.1199999996
South Carolina,SC,45,Dillon,33.0,5775.0,FLOYD,1999.0,68890.5,51667.88,54062.780000000006
South Carolina,SC,45,Dillon,33.0,5789.0,EVE,1999.0,12028.5,9021.380000000001,9569.880000000001
South Carolina,SC,45,Dillon,33.0,7340.0,MATTHEW,2016.0,1505312.68,1170540.0000000002,1170540.0000000002
South Carolina,SC,45,Dorchester,35.0,5775.0,FLOYD,1999.0,450985.32999999996,338239.0,351880.88
South Carolina,SC,45,Dorchester,35.0,7340.0,MATTHEW,2016.0,2091220.6099999999,1644833.8499999999,1644833.8499999999
South Carolina,SC,45,Edgefield,37.0,5789.0,EVE,1999.0,2449.0,1836.75,1948.43
South Carolina,SC,45,Fairfield,39.0,5789.0,EVE,1999.0,345265.78,258949.34,269909.01
South Carolina,SC,45,Florence,41.0,5775.0,FLOYD,1999.0,164588.1,123441.08,129336.39
South Carolina,SC,45,Florence,41.0,5789.0,EVE,1999.0,21313.98,15985.49,17043.41
South Carolina,SC,45,Florence,41.0,6322.0,KATRINA,2005.0,7648.72,7648.72,7956.96
South Carolina,SC,45,Florence,41.0,7340.0,MATTHEW,2016.0,4686220.3100000005,3651853.6,3651853.6
South Carolina,SC,45,Georgetown,43.0,5775.0,FLOYD,1999.0,562159.07,421619.3299999999,438590.66
South Carolina,SC,45,Georgetown,43.0,6213.0,CHARLEY,2004.0,469205.93000000005,351930.20999999996,369283.68000000005
South Carolina,SC,45,Georgetown,43.0,7340.0,MATTHEW,2016.0,3505728.3200000003,2693944.4,2693944.4
South Carolina,SC,45,Greenville,45.0,6322.0,KATRINA,2005.0,491970.21,491970.21,507875.16
South Carolina,SC,45,Greenwood,47.0,5789.0,EVE,1999.0,222637.68,166978.26,175471.43
South Carolina,SC,45,Hampton,49.0,5775.0,FLOYD,1999.0,35943.78,26957.839999999997,28337.62
South Carolina,SC,45,Hampton,49.0,7340.0,MATTHEW,2016.0,2020695.9900000002,1573580.7099999997,1573580.7099999997
South Carolina,SC,45,Horry,51.0,5775.0,FLOYD,1999.0,6612076.339999999,4959057.35,5123947.8599999985
South Carolina,SC,45,Horry,51.0,6213.0,CHARLEY,2004.0,1190294.98,892729.5599999999,935820.37
South Carolina,SC,45,Horry,51.0,7340.0,MATTHEW,2016.0,26023988.39,20299596.240000002,20299596.240000002
South Carolina,SC,45,Jasper,53.0,5775.0,FLOYD,1999.0,186666.15,139999.61,146823.75
South Carolina,SC,45,Jasper,53.0,7340.0,MATTHEW,2016.0,3198137.06,2408195.8,2408195.8
South Carolina,SC,45,Kershaw,55.0,5775.0,FLOYD,1999.0,20670.53,15502.900000000001,16284.25
South Carolina,SC,45,Kershaw,55.0,5789.0,EVE,1999.0,97748.04000000001,73311.03,77707.99
South Carolina,SC,45,Kershaw,55.0,7340.0,MATTHEW,2016.0,206280.31,160991.53,160991.53
South Carolina,SC,45,Lancaster,57.0,5789.0,EVE,1999.0,163212.15,122409.12000000001,128988.23999999999
South Carolina,SC,45,Laurens,59.0,5789.0,EVE,1999.0,825380.97,619035.75,645668.42
South Carolina,SC,45,Lee,61.0,5775.0,FLOYD,1999.0,7017.0,5262.75,5500.63
South Carolina,SC,45,Lee,61.0,7340.0,MATTHEW,2016.0,286581.97,223709.37,223709.37
South Carolina,SC,45,Lexington,63.0,5775.0,FLOYD,1999.0,41197.02,30897.77,32508.329999999998
South Carolina,SC,45,Lexington,63.0,5789.0,EVE,1999.0,311160.26,233370.21000000002,243882.81999999998
South Carolina,SC,45,Lexington,63.0,6322.0,KATRINA,2005.0,21963.21,21963.21,23074.54
South Carolina,SC,45,Marion,67.0,5775.0,FLOYD,1999.0,815639.24,611729.46,635732.6399999999
South Carolina,SC,45,Marion,67.0,5789.0,EVE,1999.0,125005.75,93754.31,99184.71
South Carolina,SC,45,Marion,67.0,7340.0,MATTHEW,2016.0,1539802.6899999997,1155651.0,1155651.0
South Carolina,SC,45,Marlboro,69.0,5775.0,FLOYD,1999.0,26489.17,19866.88,20764.87
South Carolina,SC,45,Marlboro,69.0,5789.0,EVE,1999.0,148726.57,111544.93,117536.91
South Carolina,SC,45,Marlboro,69.0,7340.0,MATTHEW,2016.0,1358353.42,1039671.2000000002,1039671.2000000002
South Carolina,SC,45,McCormick,65.0,5789.0,EVE,1999.0,11382.369999999999,8536.779999999999,9045.35
South Carolina,SC,45,Newberry,71.0,5789.0,EVE,1999.0,475567.4,356675.55,372640.66
South Carolina,SC,45,Oconee,73.0,6322.0,KATRINA,2005.0,3120.56,3120.56,3246.32
South Carolina,SC,45,Orangeburg,75.0,5775.0,FLOYD,1999.0,47553.45,35665.1,37462.61
South Carolina,SC,45,Orangeburg,75.0,7340.0,MATTHEW,2016.0,3112584.76,2382409.41,2382409.41
South Carolina,SC,45,Pickens,77.0,7340.0,MATTHEW,2016.0,103652.42000000001,80963.16,80963.16
South Carolina,SC,45,Richland,79.0,5775.0,FLOYD,1999.0,51819.28999999999,38864.47,40621.14
South Carolina,SC,45,Richland,79.0,5789.0,EVE,1999.0,167157.02000000002,125367.76999999999,131778.06
South Carolina,SC,45,Richland,79.0,6322.0,KATRINA,2005.0,2250028.24,2250028.24,2313642.56
South Carolina,SC,45,Richland,79.0,7340.0,MATTHEW,2016.0,687419.13,517416.55000000005,517416.55000000005
South Carolina,SC,45,Saluda,81.0,5789.0,EVE,1999.0,29105.43,21829.07,22990.08
South Carolina,SC,45,Spartanburg,83.0,5789.0,EVE,1999.0,114061.0,85545.75,89899.87999999999
South Carolina,SC,45,Statewide,0.0,5775.0,FLOYD,1999.0,9347020.310000002,7012131.99,7225409.23
South Carolina,SC,45,Statewide,0.0,5789.0,EVE,1999.0,2226911.98,1684363.74,1732444.25
South Carolina,SC,45,Statewide,0.0,6213.0,CHARLEY,2004.0,1508904.8700000003,1140132.54,1188728.16
South Carolina,SC,45,Statewide,0.0,6226.0,GASTON,2004.0,9280986.560000002,6984663.369999999,7126275.559999999
South Carolina,SC,45,Statewide,0.0,6322.0,KATRINA,2005.0,2933951.59,2933951.59,3016762.7799999993
South Carolina,SC,45,Statewide,0.0,7340.0,MATTHEW,2016.0,98782305.09999995,78362359.10000001,78362359.10000001
South Carolina,SC,45,Sumter,85.0,5775.0,FLOYD,1999.0,60176.73,45132.54,47367.2
South Carolina,SC,45,Sumter,85.0,5789.0,EVE,1999.0,167128.47,125346.35,132282.7
South Carolina,SC,45,Sumter,85.0,7340.0,MATTHEW,2016.0,1259447.64,1005249.2,1005249.2
South Carolina,SC,45,Union,87.0,5789.0,EVE,1999.0,450336.24,337752.18,351988.17
South Carolina,SC,45,Williamsburg,89.0,5775.0,FLOYD,1999.0,677099.5900000001,507824.7,526256.0199999999
South Carolina,SC,45,Williamsburg,89.0,5789.0,EVE,1999.0,148142.62,111106.97,116242.08
South Carolina,SC,45,Williamsburg,89.0,6226.0,GASTON,2004.0,71581.78000000001,53686.340000000004,56415.56
South Carolina,SC,45,Williamsburg,89.0,7340.0,MATTHEW,2016.0,2207495.5900000003,1723614.27,1723614.27
South Carolina,SC,45,York,91.0,5789.0,EVE,1999.0,727829.3799999999,545872.05,568646.45
Tennessee,TN,47,Blount,9.0,6322.0,KATRINA,2005.0,39772.8,39772.8,41170.81
Tennessee,TN,47,Davidson,37.0,6322.0,KATRINA,2005.0,117076.66,117076.66,121157.22
Tennessee,TN,47,Fayette,47.0,6657.0,LIN,2009.0,76207.56999999999,57155.67999999999,57155.67999999999
Tennessee,TN,47,Greene,59.0,6322.0,KATRINA,2005.0,49011.34,49011.34,50734.09
Tennessee,TN,47,Hamilton,65.0,6322.0,KATRINA,2005.0,155821.99,155821.99,161299.14
Tennessee,TN,47,Hardeman,69.0,6322.0,KATRINA,2005.0,8652.76,8652.76,8956.9
Tennessee,TN,47,Haywood,75.0,6657.0,LIN,2009.0,149785.16,112338.88,112338.88
Tennessee,TN,47,Knox,93.0,6322.0,KATRINA,2005.0,430654.62,430654.62,443208.09
Tennessee,TN,47,Lincoln,103.0,6322.0,KATRINA,2005.0,9814.43,9814.43,10412.13
Tennessee,TN,47,Madison,113.0,6322.0,KATRINA,2005.0,11328.47,11328.47,11726.66
Tennessee,TN,47,Marion,115.0,6322.0,KATRINA,2005.0,7001.35,7001.35,7399.88
Tennessee,TN,47,Montgomery,125.0,6322.0,KATRINA,2005.0,6719.88,6719.88,6956.09
Tennessee,TN,47,Shelby,157.0,6322.0,KATRINA,2005.0,294140.81,294140.81,303788.09
Tennessee,TN,47,Shelby,157.0,6657.0,LIN,2009.0,11464822.490000002,8598616.93,8598616.93
Tennessee,TN,47,Statewide,0.0,6322.0,KATRINA,2005.0,33157474.57,33157474.57,33596879.129999995
Tennessee,TN,47,Statewide,0.0,6657.0,LIN,2009.0,206564.75999999998,162920.91999999998,162920.91999999998
Tennessee,TN,47,Tipton,167.0,6322.0,KATRINA,2005.0,23673.05,23673.05,24505.16
Tennessee,TN,47,Williamson,187.0,6322.0,KATRINA,2005.0,85829.82999999999,85829.82999999999,88846.76
Texas,TX,48,Anderson,1.0,5918.0,ALLISON,2001.0,70983.74,53237.799999999996,55644.15
Texas,TX,48,Anderson,1.0,6340.0,RITA,2005.0,74341.44,74341.44,76954.54
Texas,TX,48,Anderson,1.0,6600.0,GUSTAV,2008.0,9179.54,6884.66,6884.66
Texas,TX,48,Anderson,1.0,6602.0,IKE,2008.0,229713.65999999997,229713.66999999998,229713.66999999998
Texas,TX,48,Angelina,5.0,5918.0,ALLISON,2001.0,26268.7,19701.54,20592.050000000003
Texas,TX,48,Angelina,5.0,6322.0,KATRINA,2005.0,162323.8,162323.8,167485.02
Texas,TX,48,Angelina,5.0,6340.0,RITA,2005.0,2256659.84,2256659.84,2317663.5700000003
Texas,TX,48,Angelina,5.0,6600.0,GUSTAV,2008.0,7459.77,5594.83,5594.83
Texas,TX,48,Angelina,5.0,6602.0,IKE,2008.0,5880591.419999995,5874579.44,5874579.44
Texas,TX,48,Aransas,7.0,5766.0,BRET,1999.0,75054.47,56290.869999999995,60225.63
Texas,TX,48,Aransas,7.0,6340.0,RITA,2005.0,79529.61,79529.61,82573.05000000002
Texas,TX,48,Aransas,7.0,6602.0,IKE,2008.0,268811.32,266726.07,266726.07
Texas,TX,48,Atascosa,13.0,6113.0,CLAUDETTE,2003.0,508903.89,381677.92999999993,396474.03
Texas,TX,48,Austin,15.0,6322.0,KATRINA,2005.0,1200.0,1200.0,1242.18
Texas,TX,48,Austin,15.0,6340.0,RITA,2005.0,39727.68,39727.68,41259.19
Texas,TX,48,Austin,15.0,6602.0,IKE,2008.0,133670.88,133670.88,133670.88
Texas,TX,48,Bastrop,21.0,6322.0,KATRINA,2005.0,3145.78,3145.78,3256.35
Texas,TX,48,Bastrop,21.0,6340.0,RITA,2005.0,17593.11,17593.11,18234.870000000003
Texas,TX,48,Bee,25.0,6113.0,CLAUDETTE,2003.0,275591.81,206693.87,217720.43
Texas,TX,48,Bee,25.0,6322.0,KATRINA,2005.0,1507.1,1507.1,1560.07
Texas,TX,48,Bell,27.0,6322.0,KATRINA,2005.0,7310028.59,7310028.59,7423615.99
Texas,TX,48,Bell,27.0,6340.0,RITA,2005.0,79825.94,79825.94,82631.82
Texas,TX,48,Bexar,29.0,6322.0,KATRINA,2005.0,38546429.67999999,38546429.67999999,38983528.47
Texas,TX,48,Bexar,29.0,6340.0,RITA,2005.0,168658.56,168658.56,174359.74
Texas,TX,48,Bexar,29.0,6586.0,DOLLY,2008.0,46825.39,35119.04,35119.04
Texas,TX,48,Bowie,37.0,6322.0,KATRINA,2005.0,1939611.9400000002,1939611.9400000002,1983692.18
Texas,TX,48,Bowie,37.0,6600.0,GUSTAV,2008.0,2639.87,1979.9,1979.9
Texas,TX,48,Bowie,37.0,6602.0,IKE,2008.0,247214.16999999998,242544.11000000002,242544.11000000002
Texas,TX,48,Brazoria,39.0,5918.0,ALLISON,2001.0,564150.39,423240.52999999997,439185.76999999996
Texas,TX,48,Brazoria,39.0,6113.0,CLAUDETTE,2003.0,2350762.98,1763072.27,1820216.88
Texas,TX,48,Brazoria,39.0,6322.0,KATRINA,2005.0,18050.5,18050.5,18684.97
Texas,TX,48,Brazoria,39.0,6340.0,RITA,2005.0,2501956.02,2501956.02,2581931.7400000007
Texas,TX,48,Brazoria,39.0,6602.0,IKE,2008.0,39159442.539999984,38111562.10999999,38111562.10999999
Texas,TX,48,Brazos,41.0,6322.0,KATRINA,2005.0,1326338.41,1326338.41,1362626.07
Texas,TX,48,Brazos,41.0,6340.0,RITA,2005.0,59595.200000000004,59595.200000000004,61837.70999999999
Texas,TX,48,Brazos,41.0,6602.0,IKE,2008.0,547692.6099999999,533046.53,533046.53
Texas,TX,48,Brooks,47.0,5766.0,BRET,1999.0,198703.41999999998,149027.59,156506.88999999998
Texas,TX,48,Brooks,47.0,6505.0,DEAN,2007.0,4774.09,3580.57,3742.41
Texas,TX,48,Burleson,51.0,6322.0,KATRINA,2005.0,19802.86,19802.86,20498.94
Texas,TX,48,Burleson,51.0,6602.0,IKE,2008.0,85566.73999999999,84551.9,84551.9
Texas,TX,48,Burnet,53.0,6322.0,KATRINA,2005.0,75688.07,75688.07,78348.48
Texas,TX,48,Caldwell,55.0,6322.0,KATRINA,2005.0,20601.55,20601.55,21325.69
Texas,TX,48,Caldwell,55.0,6340.0,RITA,2005.0,3924.08,3924.08,4062.01
Texas,TX,48,Calhoun,57.0,6113.0,CLAUDETTE,2003.0,4604632.710000001,3453530.0299999993,3552367.79
Texas,TX,48,Calhoun,57.0,6322.0,KATRINA,2005.0,2153.54,2153.54,2229.24
Texas,TX,48,Calhoun,57.0,6340.0,RITA,2005.0,27109.379999999997,27109.379999999997,28147.89
Texas,TX,48,Calhoun,57.0,6602.0,IKE,2008.0,188549.51,171764.96000000002,171764.96000000002
Texas,TX,48,Calhoun,57.0,6759.0,ALEX,2010.0,334817.02,251112.77,251112.77
Texas,TX,48,Cameron,61.0,5766.0,BRET,1999.0,719272.48,539454.3699999999,564672.52
Texas,TX,48,Cameron,61.0,6340.0,RITA,2005.0,23878.74,23878.75,24718.1
Texas,TX,48,Cameron,61.0,6505.0,DEAN,2007.0,221987.81000000003,166490.86,174016.24
Texas,TX,48,Cameron,61.0,6586.0,DOLLY,2008.0,40515942.93999993,30640095.020000048,30640095.020000048
Texas,TX,48,Cameron,61.0,6602.0,IKE,2008.0,161940.88,121455.68000000001,121455.68000000001
Texas,TX,48,Cameron,61.0,6759.0,ALEX,2010.0,2256055.79,1692041.9999999993,1692041.9999999993
Texas,TX,48,Cass,67.0,6322.0,KATRINA,2005.0,24061.05,24061.05,24906.809999999998
Texas,TX,48,Cass,67.0,6602.0,IKE,2008.0,24620.88,24620.88,24620.88
Texas,TX,48,Chambers,71.0,5918.0,ALLISON,2001.0,89465.86000000002,67099.44,70132.34000000001
Texas,TX,48,Chambers,71.0,6322.0,KATRINA,2005.0,113148.21,113148.21,116993.23000000001
Texas,TX,48,Chambers,71.0,6340.0,RITA,2005.0,2028585.43,2028585.5399999998,2083123.5699999998
Texas,TX,48,Chambers,71.0,6602.0,IKE,2008.0,73739962.97000006,72419791.10999998,72419791.10999998
Texas,TX,48,Cherokee,73.0,5918.0,ALLISON,2001.0,124547.75,93410.81,97427.67000000001
Texas,TX,48,Cherokee,73.0,6322.0,KATRINA,2005.0,15875.47,15875.47,16433.49
Texas,TX,48,Cherokee,73.0,6340.0,RITA,2005.0,125414.03,125414.03,129822.29999999999
Texas,TX,48,Cherokee,73.0,6602.0,IKE,2008.0,1192743.6,1188830.59,1188830.59
Texas,TX,48,Collin,85.0,6322.0,KATRINA,2005.0,7525842.969999999,7525842.969999999,7676626.2299999995
Texas,TX,48,Colorado,89.0,6322.0,KATRINA,2005.0,71261.91,71261.91,73766.76
Texas,TX,48,Colorado,89.0,6340.0,RITA,2005.0,38966.28,38966.28,40465.979999999996
Texas,TX,48,Colorado,89.0,6602.0,IKE,2008.0,15677.47,11758.1,11758.1
Texas,TX,48,Comanche,93.0,6322.0,KATRINA,2005.0,18479.35,18479.35,19128.9
Texas,TX,48,Cooke,97.0,6322.0,KATRINA,2005.0,109935.88,109935.88,113800.12
Texas,TX,48,Coryell,99.0,6322.0,KATRINA,2005.0,16158.0,16158.0,16725.96
Texas,TX,48,Cottle,101.0,6759.0,ALEX,2010.0,95463.76,71597.84,71597.84
Texas,TX,48,Dallas,113.0,6322.0,KATRINA,2005.0,49419933.96,49419933.96,50124587.87999999
Texas,TX,48,Dallas,113.0,6340.0,RITA,2005.0,10367.4,10367.4,10731.82
Texas,TX,48,Dawson,115.0,6759.0,ALEX,2010.0,705461.2500000001,529095.9800000001,529095.9800000001
Texas,TX,48,DeWitt,123.0,6113.0,CLAUDETTE,2003.0,64565.74,48424.31,50751.369999999995
Texas,TX,48,DeWitt,123.0,6340.0,RITA,2005.0,21776.4,21776.4,22622.68
Texas,TX,48,Denton,121.0,6322.0,KATRINA,2005.0,818427.05,818427.05,841404.21
Texas,TX,48,Denton,121.0,6340.0,RITA,2005.0,8597.42,8597.42,8916.869999999999
Texas,TX,48,Duval,131.0,5766.0,BRET,1999.0,53970.0,40477.509999999995,42559.27
Texas,TX,48,Eastland,133.0,6322.0,KATRINA,2005.0,21938.69,21938.69,22709.83
Texas,TX,48,Ector,135.0,6322.0,KATRINA,2005.0,155129.0,155129.0,160027.74
Texas,TX,48,Edwards,137.0,5674.0,CHARLEY,1998.0,469902.77999999997,352427.08999999997,366533.38999999996
Texas,TX,48,El Paso,141.0,6322.0,KATRINA,2005.0,3284928.08,3284928.08,3345421.24
Texas,TX,48,Ellis,139.0,6322.0,KATRINA,2005.0,188536.58,188536.58,195163.62999999998
Texas,TX,48,Fannin,147.0,6322.0,KATRINA,2005.0,16001.57,16001.57,16564.04
Texas,TX,48,Fayette,149.0,6322.0,KATRINA,2005.0,11524.74,11524.74,11929.83
Texas,TX,48,Fayette,149.0,6340.0,RITA,2005.0,11527.410000000002,11527.410000000002,11947.78
Texas,TX,48,Floyd,153.0,6759.0,ALEX,2010.0,223087.22999999998,167315.42999999996,167315.42999999996
Texas,TX,48,Foard,155.0,6759.0,ALEX,2010.0,267670.23999999993,200752.71,200752.71
Texas,TX,48,Fort Bend,157.0,5918.0,ALLISON,2001.0,84391.74000000002,63356.79,66154.68000000001
Texas,TX,48,Fort Bend,157.0,6322.0,KATRINA,2005.0,88815.72,88815.72,91937.59999999999
Texas,TX,48,Fort Bend,157.0,6340.0,RITA,2005.0,788676.67,788676.67,816187.0500000002
Texas,TX,48,Fort Bend,157.0,6602.0,IKE,2008.0,23676979.10000001,23434940.3,23434940.3
Texas,TX,48,Freestone,161.0,6322.0,KATRINA,2005.0,9404.94,9404.94,9735.52
Texas,TX,48,Freestone,161.0,6340.0,RITA,2005.0,12171.19,12171.19,12611.91
Texas,TX,48,Frio,163.0,6113.0,CLAUDETTE,2003.0,116858.49,87643.87000000001,91830.80000000002
Texas,TX,48,Frio,163.0,6322.0,KATRINA,2005.0,2417.22,2417.22,2502.19
Texas,TX,48,Galveston,167.0,5918.0,ALLISON,2001.0,1405838.07,1055133.2500000002,1094448.4199999997
Texas,TX,48,Galveston,167.0,6113.0,CLAUDETTE,2003.0,4276298.760000001,3207371.9000000004,3295895.419999999
Texas,TX,48,Galveston,167.0,6322.0,KATRINA,2005.0,17845.18,17845.18,18472.42
Texas,TX,48,Galveston,167.0,6340.0,RITA,2005.0,7356543.320000001,7356543.380000002,7539221.739999995
Texas,TX,48,Galveston,167.0,6600.0,GUSTAV,2008.0,6651.01,4988.26,4988.26
Texas,TX,48,Galveston,167.0,6602.0,IKE,2008.0,441640672.2400008,421712020.5300006,421712020.5300006
Texas,TX,48,Garza,169.0,6759.0,ALEX,2010.0,119127.99,89346.03,89346.03
Texas,TX,48,Goliad,175.0,6113.0,CLAUDETTE,2003.0,309807.66000000003,233085.83,244103.87000000002
Texas,TX,48,Goliad,175.0,6340.0,RITA,2005.0,6320.72,6320.72,6566.889999999999
Texas,TX,48,Gonzales,177.0,6322.0,KATRINA,2005.0,9541.87,9541.87,9877.26
Texas,TX,48,Gonzales,177.0,6340.0,RITA,2005.0,19050.79,19050.79,19759.739999999998
Texas,TX,48,Grayson,181.0,6322.0,KATRINA,2005.0,254932.35,254932.35,262435.08999999997
Texas,TX,48,Gregg,183.0,6322.0,KATRINA,2005.0,594395.1400000001,594395.1400000001,611049.55
Texas,TX,48,Gregg,183.0,6340.0,RITA,2005.0,69630.14,69630.14,72077.66
Texas,TX,48,Gregg,183.0,6600.0,GUSTAV,2008.0,30780.649999999998,28035.28,28035.28
